id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
20313678,安静惬意的精致小院--玲珑小院--十渡山景半山民宿,144918878,畅,房山区,39.64238,115.56113,Entire home/apt,2000,1,0,0.0,1,175,0
20365318,Chez Ina & Jasee（欢乐里.胖松家.loft）,143501938,松,密云县 / Miyun,40.68757,117.15222,Private room,454,1,13,0.26,10,87,0
20381566,⚡️九眼楼长城|高级大床房1|含早晚餐|户外烧烤|垂钓,145343517,终于见到你,怀柔区 / Huairou,40.54891,116.53336,Private room,1594,1,4,0.13,7,170,0
20397617,古北水镇逃离城市青山明月居之辰溪,144512796,青山明月,密云县 / Miyun,40.6893,117.1518,Entire home/apt,1913,1,3,0.12,4,361,0
20402240,国奥乡居箭扣蜜家，慕田峪，箭扣，水长城，红螺寺，圣泉山，独卫带空调 可做饭可烧烤和火锅 可住2个成人,143674767,陈,怀柔区 / Huairou,40.41886,116.46794,Private room,659,1,1,0.16,3,358,1
20402320,国奥乡居箭扣蜜家 慕田峪，箭扣，水长城，红螺寺，圣泉山，独卫带空调  可做饭可烧烤和火锅，可住4成人,143674767,陈,怀柔区 / Huairou,40.43089,116.53819,Private room,688,1,12,0.24,3,357,1
20443515,怀柔慕田峪红螺寺 整院出租 北京升旗达文化,145908264,鑫,怀柔区 / Huairou,40.38817,116.52328,Entire home/apt,3150,1,7,0.17,1,86,1
20503652,Chez Ina & Jasee（欢乐里.胖松家.大床房）,143501938,松,密云县 / Miyun,40.68935,117.15119,Private room,345,1,11,0.23,10,90,0
20572381,Welcome八达岭、龙庆峡、田园清新聚会别墅（花雨夜宿）,146839148,沿柏,延庆县 / Yanqing,40.44618,116.1008,Entire home/apt,1998,1,3,0.06,3,63,0
20613433,八达岭龙庆峡田园精致投影电热炕房（花雨夜宿）,146839148,沿柏,延庆县 / Yanqing,40.44658,116.09891,Private room,360,1,0,0.0,3,63,0
20669870,灵山小苗家 二层独院别墅 8室2厅,147608108,秀蕾,门头沟区 / Mentougou,39.99347,115.48415,Entire home/apt,3894,1,5,0.12,1,360,2
20704520,长城脚下家春秋四合院Greatwall Courtyard,25253071,Kathy,怀柔区 / Huairou,40.43311,116.43672,Entire home/apt,1723,2,14,0.29,2,18,1
20789479,茶马古道上的那家客栈（长城脚下、青龙峽、雁栖湖附近民宿）,149025721,冯瑞华,怀柔区 / Huairou,40.43561,116.6723,Entire home/apt,3715,1,0,0.0,2,359,0
20789968,香榭山庄（橡树谷）,144765511,秉茹,昌平区,40.26214,116.32851,Entire home/apt,4514,1,0,0.0,3,358,0
20819281,古北水镇东篱民宿四合院“竹”,149217819,爱娟,密云县 / Miyun,40.64638,117.20876,Private room,456,1,5,0.18,11,360,1
20836458,古北水镇东篱民宿“兰”,149217819,爱娟,密云县 / Miyun,40.64703,117.20917,Private room,456,1,7,0.25,11,359,2
20836922,森岚·逸栈 圣泉花海十居林间傍溪小院,149208562,森岚民宿,怀柔区 / Huairou,40.35604,116.57849,Private room,8702,1,1,0.02,23,180,0
20840564,古北水镇东篱民宿“梅”,149217819,爱娟,密云县 / Miyun,40.6485,117.2083,Private room,619,1,0,0.0,11,359,0
20847955,古北水镇东篱民宿“菊”,149217819,爱娟,密云县 / Miyun,40.64805,117.20712,Private room,456,1,10,0.36,11,356,2
20849717,古北水镇东篱民宿“雅”,149217819,爱娟,密云县 / Miyun,40.64755,117.2104,Private room,619,1,1,0.04,11,362,0
20849959,古北水镇东篱民宿“春”,149217819,爱娟,密云县 / Miyun,40.64759,117.21069,Private room,782,1,2,0.07,11,362,0
20850070,古北水镇东篱民宿“秋”,149217819,爱娟,密云县 / Miyun,40.64809,117.20865,Private room,782,1,1,0.04,11,359,0
20850344,古北水镇东篱民宿“冬”,149217819,爱娟,密云县 / Miyun,40.64784,117.20885,Private room,619,1,0,0.0,11,362,0
20850472,古北水镇东篱民宿“夏”,149217819,爱娟,密云县 / Miyun,40.69274,117.16483,Private room,782,1,1,0.04,11,359,0
20851005,古北水镇东篱民宿独立小院“静”,149217819,爱娟,密云县 / Miyun,40.64649,117.20836,Entire home/apt,945,1,2,0.07,11,360,0
20851263,Chez Ina & Jasee（欢乐里.胖松家.loft）,143501938,松,密云县 / Miyun,40.68754,117.1525,Private room,454,1,2,0.04,10,89,0
20855759,古北水镇东篱民宿“团建整租”,149217819,爱娟,密云县 / Miyun,40.64637,117.20776,Entire home/apt,6379,1,15,0.31,11,356,3
20869354,慕田峪长城·东篱山舍Sandy's yard,77669327,Sandy,怀柔区 / Huairou,40.3984,116.50381,Entire home/apt,2861,1,29,0.6,14,347,0
20886833,十渡水岸乡村房,39643798,燕军,房山区,39.63554,115.64841,Entire home/apt,3323,1,2,0.07,3,174,0
20890994,古北水镇泊心小栈民俗院三人间,150058561,春荣,密云县 / Miyun,40.66093,117.18175,Private room,371,1,0,0.0,2,358,0
20905335,密云近古北水镇【转角的爱】北欧loft温馨小屋,126999701,Ye,密云县 / Miyun,40.44245,116.92474,Private room,528,1,1,0.03,2,159,0
20910181,主题套间【3室1厅】双层独立庭院/工业风/BBQ团建年会/轰趴活动/桑拿/近怀北滑雪场/雁栖湖青龙峡,150252939,伟,怀柔区 / Huairou,40.43417,116.67327,Entire home/apt,2508,1,2,0.55,5,86,2
20910959,密云水库边转角2號度假HOUSE 北欧风轰趴独栋别墅,126999701,Ye,密云县 / Miyun,40.44071,116.927,Entire home/apt,3140,1,12,0.26,2,174,1
20985061,国奥乡居·长城别院-逸趣三卧庭院26号院,151019773,国奥乡居长城别院,怀柔区 / Huairou,40.43264,116.53704,Private room,2359,1,0,0.0,4,360,0
20985768,⚡️九眼楼长城|大床房2|含早晚餐|户外烧烤|垂钓,145343517,终于见到你,怀柔区 / Huairou,40.54728,116.52879,Private room,1494,1,6,0.13,7,358,1
21030363,十渡幸福来临小院,151463256,淑卿,房山区,39.64102,115.59014,Entire home/apt,1180,1,5,0.12,3,361,0
21031645,⚡️九眼楼长城|亲子房3|含早晚餐|户外烧烤|垂钓,145343517,终于见到你,怀柔区 / Huairou,40.54741,116.53276,Entire home/apt,1794,1,1,0.04,7,355,0
21033180,⚡️九眼楼长城|亲子房4|含早晚餐|户外烧烤|垂钓,145343517,终于见到你,怀柔区 / Huairou,40.54673,116.53159,Entire home/apt,1794,1,1,0.03,7,357,0
21034087,九眼楼长城|大床房5|含早晚餐|户外烧烤|垂钓,145343517,终于见到你,怀柔区 / Huairou,40.54512,116.53105,Private room,735,1,1,0.02,7,357,0
21034300,⚡️九眼楼长城|高级大床房6|含早晚餐|户外烧烤|垂钓,145343517,终于见到你,怀柔区 / Huairou,40.54684,116.53276,Entire home/apt,1594,1,4,0.14,7,357,1
21034554,⚡️九眼楼长城|榻榻米房7|含早晚餐|户外烧烤|垂钓,145343517,终于见到你,怀柔区 / Huairou,40.54717,116.53309,Entire home/apt,2094,1,0,0.0,7,357,0
21060190,古关长城壹号院,150252939,伟,怀柔区 / Huairou,40.43818,116.6783,Private room,2588,1,1,0.07,5,361,0
21074018,可凡之家· 西院大床房+八达岭长城免费接驳,43986556,可凡,延庆县 / Yanqing,40.36611,115.99406,Entire home/apt,280,1,17,0.59,33,356,6
21074761,可凡之家· 明清大床房+八达岭长城免费接驳,43986556,可凡,延庆县 / Yanqing,40.36392,115.99631,Private room,200,1,16,0.34,33,356,0
21104815,宋庄艺术区【老爸老妈艺术房源】占地2000㎡ 拥有美术馆 四合院 田园私墅,123162570,强,通州区 / Tongzhou,39.95147,116.75522,Private room,285,1,18,0.37,1,357,1
21105096,自家独栋小别墅  干净 整洁  吃饭 一应俱全,92200397,新才,密云县 / Miyun,40.64616,117.26839,Private room,282,1,10,0.22,2,338,0
21119787,Chez Ina & Jasee（欢乐里.胖松家.大炕房）,143501938,松,密云县 / Miyun,40.68943,117.15141,Private room,318,1,1,0.03,10,90,0
21121016,富六度｜将军台精品度假别墅（包栋·整院·含早）,22147091,Shaojie,密云县 / Miyun,40.64671,117.34777,Entire home/apt,6257,1,13,0.31,3,358,2
21129525,古北水镇【在水一方】观景别墅   享私人花园  露台可赏水镇长城朝暮美景 送精美礼品,152419856,古北水镇【在水一方】观景别墅,密云县 / Miyun,40.64782,117.27093,Entire home/apt,1329,1,10,0.28,1,86,2
21169233,慕田峪--长城山寨,146724852,桐浩,怀柔区 / Huairou,40.44629,116.53349,Private room,436,1,5,0.17,4,212,0
21177515,宋庄108工作室,131468626,明轩,通州区 / Tongzhou,39.95431,116.71804,Private room,297,1,6,0.13,1,363,1
21178237,房山石河小院——怀旧feel的精致美院,152770230,璐,房山区,39.81974,115.93313,Entire home/apt,1280,1,8,0.17,1,337,1
21179464,吾舍·故里 北京怀柔 圣泉山 红螺寺 慕田峪 雁栖湖 优选私人庭院,152928539,Fang,怀柔区 / Huairou,40.36067,116.57403,Entire home/apt,3157,1,11,0.24,1,210,4
21210087,搪瓷缸小院-梦寐以求的时光机，向往慢生活,145076742,搪瓷缸小院,大兴区 / Daxing,39.62532,116.40751,Entire home/apt,3505,1,23,0.48,2,173,3
21244043,"慕田峪长城脚下,栗花沟内依山傍水新中式四合院——岑舍",12100784,欢,怀柔区 / Huairou,40.38043,116.54607,Entire home/apt,8297,1,3,0.07,1,357,0
21254964,75-2号民宿,153683050,娟,密云县 / Miyun,40.6591,117.24503,Entire home/apt,2717,1,12,0.26,1,82,1
21268899,逸山·憩 - 原乡美利坚美式森林小木屋,100475533,Tom,延庆县 / Yanqing,40.45939,115.77606,Entire home/apt,1785,1,15,0.32,6,173,4
21274808,【优选】密云水库希望小镇(金地久)整栋别墅6室/带庭院，户外烧烤，轰趴团建，家庭小聚,153897271,金龙,密云县 / Miyun,40.44305,116.92767,Entire home/apt,2451,1,24,0.97,3,360,13
21352792,佳山梦立方轰趴别墅,22063270,佳山,昌平区,40.26597,116.31948,Entire home/apt,4833,1,0,0.0,1,151,0
21387951,古北水镇-伴山乐居山楂院/戏水漂流烧烤/古北水镇·司马台长城,155181754,述明,密云县 / Miyun,40.65964,117.18276,Entire home/apt,2251,1,9,0.19,3,176,1
21400713,山居别墅（两个大床房一个四人间）,151975271,旭东,平谷区 / Pinggu,40.3304,117.05848,Entire home/apt,1280,1,2,0.05,2,38,0
21427325,老李客栈 @@ 安心客栈,92200397,新才,密云县 / Miyun,40.65631,117.24457,Private room,282,1,0,0.0,2,338,0
21555178,古北水镇- 伴山乐居石头院/戏水漂流烧烤/古北口古北水镇·司马台长城,155181754,述明,密云县 / Miyun,40.65888,117.18382,Entire home/apt,2689,1,8,0.19,3,85,1
21582377,欢聚日租培训独栋别墅轰趴馆,103426667,建茹,大兴区 / Daxing,39.61933,116.30106,Entire home/apt,3380,1,0,0.0,1,338,0
21583863,延庆世园会/龙庆峡/永宁古镇/豆腐宴/长城脚下的民宿--原乡里三司一居,36176545,宇文 Lauren,延庆县 / Yanqing,40.46119,116.12633,Entire home/apt,970,1,3,0.08,6,360,0
21585601,坦坦小院 京北40公里独栋山间小院,46069213,Lanny,昌平区,40.32452,116.38996,Entire home/apt,1114,1,1,0.02,1,63,0
21668090,白与九月民宿俱乐部十渡风景区店,157720122,芒果,房山区,39.6373,115.58836,Entire home/apt,4479,1,15,0.35,3,361,3
21703434,【山洼洼小院】蹚水 野钓 近白桦林,158007157,子午,怀柔区 / Huairou,40.7318,116.63029,Entire home/apt,3197,1,1,0.03,1,361,0
21719479,古北水镇晓英民俗古栈,158147515,晓英,密云县 / Miyun,40.65808,117.23114,Entire home/apt,2680,1,1,0.02,1,337,0
21733664,Chez Ina & Jasee（欢乐里.胖松家）,143501938,松,密云县 / Miyun,40.68767,117.15247,Entire home/apt,3094,1,9,0.21,10,85,0
21742100,名家荟萃的梨花公社艺术城堡,155052748,梨花公社—你的诗和远方,通州区 / Tongzhou,39.93973,116.72823,Private room,680,1,0,0.0,1,155,0
21754937,桃溪谷小套间,135736523,惠娟,房山区,39.66999,115.6134,Private room,480,1,0,0.0,4,175,0
21804653,Chez Ina & Jasee（欢乐里.胖松家）,143501938,松,密云县 / Miyun,40.68959,117.15145,Private room,345,1,0,0.0,10,90,0
21804765,Chez Ina & Jasee（欢乐里.胖松家.大床房）,143501938,松,密云县 / Miyun,40.68938,117.15068,Private room,345,1,0,0.0,10,90,0
21804889,Chez Ina & Jasee（欢乐里.胖松家.大床房）,143501938,松,密云县 / Miyun,40.68916,117.15277,Private room,345,1,0,0.0,10,90,0
22018243,【独立四卧室小院】古长城乡村山景民宿1号院 度假放空田园生活 原汁原味北方乡村民居,160781579,原乡里,延庆县 / Yanqing,40.46155,116.12451,Entire home/apt,5370,1,0,0.0,9,359,0
22020598,【独立二卧室小院】古长城乡村山景民宿2号院 度假放空田园生活 原汁原味北方乡村民居,160781579,原乡里,延庆县 / Yanqing,40.46195,116.12537,Entire home/apt,2899,1,0,0.0,9,359,0
22020994,【独立四卧室小院】古长城乡村山景民宿3号院 度假放空田园生活体验 原汁原味北方乡村民居,160781579,原乡里,延庆县 / Yanqing,40.46249,116.12587,Entire home/apt,5370,1,0,0.0,9,359,0
22022331,古北水镇／丽华民俗（大床房）,160815518,德勤,密云县 / Miyun,40.65771,117.24332,Private room,249,1,3,0.07,17,87,0
22067494,『星辰·原乡』田纳西·三居独栋乡村墅|原乡美利坚内|前后两百平独立院落|美式乡村|北京近郊世外桃源,18658886,Stars,延庆县 / Yanqing,40.45895,115.775604,Entire home/apt,3167,2,1,0.02,3,85,0
22068287,到三司村的山景民宿来体验田园生活,160781579,原乡里,延庆县 / Yanqing,40.46273,116.12362,Private room,970,1,4,0.11,9,360,1
22156179,【逸境佳里•放空】慕田峪长城脚下的私家别院,54614042,樱桃,怀柔区 / Huairou,40.38147,116.54495,Private room,1000,1,2,0.34,3,283,1
22168067,京郊小汤山银山塔林延寿水长城美式独栋别墅轰趴民宿（泉墅Spring Home）,161779554,Daniel,昌平区,40.29143,116.36415,Entire home/apt,3785,1,1,0.02,2,360,0
22343068,清园鸟语,93443710,林,怀柔区 / Huairou,40.44383,116.6666,Entire home/apt,1881,1,76,1.7,1,170,13
22389493,【逸境佳里•山景套房】怀柔慕田峪长城||红螺寺||含早含精致下午茶,54614042,樱桃,怀柔区 / Huairou,40.3807,116.54355,Private room,1500,1,0,0.0,3,291,0
22425861,乡里乡居观山小院网红民宿延庆八达岭长城玉渡山野鸭湖亲子团建,148891823,莹,延庆县 / Yanqing,40.51728,115.94182,Entire home/apt,5352,1,12,0.28,11,359,1
22454390,近山小筑（精品民宿）家庭聚会公司团队会议,164544034,近山小筑,昌平区,40.32325,116.0747,Private room,9400,1,5,0.11,1,83,0
22519571,【尊享“随心住”】日光山谷❤聚缘阁8室3厅自助烧烤轰趴别墅 ☞ 近黑龙潭清凉谷、云佛山南山滑雪场,165325002,瑞才,密云县 / Miyun,40.44212,116.92825,Entire home/apt,2880,1,9,0.28,4,360,1
22521659,【畅享住】聚缘阁6室3厅度假别墅★密云水库日光山谷一鱼六吃、轰趴自助烧烤团建,165325002,瑞才,密云县 / Miyun,40.44413,116.92802,Entire home/apt,2497,1,19,0.48,4,360,2
22579454,壹帆 北京南山滑雪密云水库日光山谷 古北水镇旁度假别墅 轰趴 团建可烧烤！,165986854,帆,密云县 / Miyun,40.45497,116.93382,Private room,2888,1,6,0.21,1,85,1
22758706,【北山南舍观山别墅】紧邻龙庆峡/玉渡山 /石京龙滑雪场~会议/休闲/娱乐/烧烤/轰趴之所,164400474,爱布克,延庆县 / Yanqing,40.51283,115.97897,Entire home/apt,3598,1,0,0.0,1,211,0
22887787,大促销可容纳19人，整套院子出租！紧邻古北水镇,109807047,海楠,密云县 / Miyun,40.67514,117.14361,Entire home/apt,2793,1,2,0.05,2,338,0
22912583,京郊密云—悠舍·绿谷民宿，宠物友好,169630053,舍,密云县 / Miyun,40.60647,116.80495,Private room,574,1,12,0.28,1,361,3
22934907,老木匠/慕田峪长城脚下/老北京四合院/4房整院,167475535,王木匠,怀柔区 / Huairou,40.38536,116.53861,Private room,7224,1,2,0.09,1,358,0
23053413,香堂别院轰趴,136654631,磊,昌平区,40.24813,116.36551,Entire home/apt,5423,1,0,0.0,1,338,0
23112841,古北水镇／丽华民俗（大床房）,160815518,德勤,密云县 / Miyun,40.65783,117.24339,Private room,249,1,0,0.0,17,88,0
23129477,古北水镇／丽华民俗（大床房）,160815518,德勤,密云县 / Miyun,40.6579,117.24339,Private room,249,1,1,0.1,17,31,1
23129640,古北水镇／丽华民俗（大床房）,160815518,德勤,密云县 / Miyun,40.65773,117.24318,Private room,249,1,0,0.0,17,32,0
23129784,古北水镇／丽华民俗（家庭房）,160815518,德勤,密云县 / Miyun,40.65792,117.24348,Private room,300,1,1,0.02,17,31,0
23129860,古北水镇／丽华民俗（三人间）,160815518,德勤,密云县 / Miyun,40.6577,117.24329,Private room,300,1,0,0.0,17,30,0
23129939,古北水镇／丽华民俗（三人间）,160815518,德勤,密云县 / Miyun,40.65783,117.24326,Private room,300,1,0,0.0,17,30,0
23130294,古北水镇／丽华民俗（家庭房）,160815518,德勤,密云县 / Miyun,40.65782,117.24329,Private room,300,1,0,0.0,17,31,0
23130357,古北水镇／丽华民俗（家庭房）,160815518,德勤,密云县 / Miyun,40.65785,117.24324,Private room,300,1,0,0.0,17,32,0
23130453,古北水镇／丽华民俗（家庭房）,160815518,德勤,密云县 / Miyun,40.6578,117.24338,Private room,300,1,0,0.0,17,31,0
23130529,古北水镇／丽华民俗（标间）,160815518,德勤,密云县 / Miyun,40.69169,117.16377,Private room,249,1,1,0.03,17,31,0
23130603,古北水镇／丽华民俗（标间）,160815518,德勤,密云县 / Miyun,40.65785,117.24342,Private room,249,1,1,0.07,17,31,0
23131635,古北水镇／丽华民俗 （标间）,160815518,德勤,密云县 / Miyun,40.65785,117.24331,Private room,249,1,1,0.07,17,32,0
23131680,古北水镇／丽华民俗（标间）,160815518,德勤,密云县 / Miyun,40.65783,117.24333,Private room,257,1,0,0.0,17,363,0
23131728,古北水镇／丽华民俗 （标间）,160815518,德勤,密云县 / Miyun,40.65783,117.24332,Private room,249,1,0,0.0,17,31,0
23136915,古北水镇香悦四季简约大床,171947285,建红,密云县 / Miyun,40.65928,117.23292,Private room,391,1,4,0.09,5,361,0
23157712,【摄影&田园 家】北京顺义首都机场附近，田园四合院（限女生）,128102413,小菜,顺义区 / Shunyi,40.06259,116.74826,Private room,168,1,88,2.07,1,77,1
23210863,香悦四季美宿六居（古北水镇）整栋,171947285,建红,密云县 / Miyun,40.6584,117.23333,Entire home/apt,1457,1,4,0.1,5,361,0
23279454,顺义汉石桥湿地公园 美丽乡居 顺景微公馆 独院露台三室一厅一卫,147452824,微微,顺义区 / Shunyi,40.10861,116.80399,Entire home/apt,1476,1,2,0.06,1,86,0
23469491,树熊民宿地中海大床房@北京怀柔黄花水长城,175158978,Iris,怀柔区 / Huairou,40.41051,116.32735,Private room,369,1,3,0.11,7,82,0
23472989,树熊民宿清新小套房@北京怀柔黄花水长城,175158978,Iris,怀柔区 / Huairou,40.41149,116.3356,Private room,475,1,3,0.11,7,83,0
23506239,古北水镇凌峰客栈家庭房,175550959,博浩,密云县 / Miyun,40.62924,117.25219,Private room,257,10,9,0.21,1,338,0
23511704,树熊民宿特惠地中海大床房@北京怀柔黄花水长城,175158978,Iris,怀柔区 / Huairou,40.41156,116.33733,Private room,369,1,2,0.07,7,83,0
